Product title,Product variant title,Week,Ending inventory units,Inventory units sold
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","2XL","2026-08-10","74","8"
"Amelia Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Petite","2026-08-10","119","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","2XL","2026-08-10","47","3"
"Amelia Labor & Postpartum Gown Lilac","Standard","2026-08-10","15","5"
"Lila Labor & Postpartum Gown in Sage","Sage / Slim Petite","2026-08-10","156","12"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-08-10","51","6"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Medium","2026-08-10","14","2"
"Amelia Labor & Postpartum Gown in Plum","Plum / Standard","2026-08-10","61","12"
"Amelia Labor & Postpartum Gown Lilac","Curve","2026-08-10","51","2"
"Finley Romper in Lilac","Lilac / 3-6 Months","2026-08-10","31","0"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Standard","2026-08-10","52","6"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Curve","2026-08-10","58","1"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Curve","2026-08-10","59","0"
"Lila Labor & Postpartum Gown in Sage","Sage / Full Figure","2026-08-10","66","13"
"Robes in Lilac","Laura Robe / Long","2026-08-10","67","2"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Medium","2026-08-10","121","3"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Slim Petite","2026-08-10","79","23"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","2XL","2026-08-10","25","0"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Standard","2026-08-10","111","21"
"Finley Romper in Plum","Plum / 3-6 Months","2026-08-10","-1","0"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Standard","2026-08-17","80","30"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Extra Large","2026-08-17","91","2"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Full Figure","2026-08-17","447","19"
"Amelia Labor & Postpartum Gown Lilac","Full Figure","2026-08-17","32","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Large","2026-08-17","81","7"
"Amelia Labor & Postpartum Gown in Black","Black / Full Figure","2026-08-17","115","4"
"Finley Romper in Periwinkle","Periwinkle / 18-24 Months","2026-08-17","19","0"
"Finley Romper in Periwinkle","Periwinkle / 3-6 Months","2026-08-17","29","0"
"Robes in Vintage Floral","Mia Robe / Short","2026-08-17","249","6"
"Robes in Sage","Mia Robe / Short","2026-08-17","104","1"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Standard","2026-08-17","237","41"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Curve","2026-08-17","158","9"
"Finley Romper in Plum","Plum / Newborn","2026-08-17","72","4"
"Lila Labor & Postpartum Gown in Black","Black / Curve","2026-08-17","399","20"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Small","2026-08-17","11","1"
"Finley Romper in Emerald","Emerald / 18-24 Months","2026-08-17","-1","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","2XL","2026-08-17","134","0"
"Amelia Labor & Postpartum Gown in Black","Black / Curve","2026-08-17","99","4"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Full Figure","2026-08-17","15","14"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Slim Petite","2026-08-17","95","3"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Full Figure","2026-08-17","167","20"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Medium","2026-08-17","117","4"
"Robes in Deep Teal","Laura Robe / Long","2026-08-17","77","5"
"Finley Romper in Vintage Floral","Vintage Floral / 6-9 Months","2026-08-17","8","0"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Curve","2026-08-17","160","5"
"Baby Swaddle Set: Deep Teal","Hat & Bow","2026-08-17","206","30"
"Robes in Emerald","Laura Robe / Long","2026-08-17","56","3"
"Finley Romper in Sage","Sage / 6-9 Months","2026-08-17","12","0"
"Amelia Labor & Postpartum Gown in Plum","Plum / Full Figure","2026-08-17","62","7"
"Finley Romper in Vintage Floral","Vintage Floral / Newborn","2026-08-17","0","3"
"Finley Romper in Sage","Sage / Newborn","2026-08-17","0","0"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Standard","2026-08-17","20","43"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Full Figure","2026-08-17","95","22"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Slim Petite","2026-08-17","52","5"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-08-17","46","5"
"Robes in Vintage Floral","Laura Robe / Long","2026-08-17","265","16"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Full Figure","2026-08-17","131","26"
"Lila Labor & Postpartum Gown in Plum","Plum / Slim Petite","2026-08-17","50","22"
"Robes in Lilac","Laura Robe / Long","2026-08-17","93","4"
"Lila Labor & Postpartum Gown in Sage","Sage / Full Figure","2026-08-17","61","12"
"Finley Romper in Periwinkle","Periwinkle / 12-18 Months","2026-08-17","19","0"
"Amelia Labor & Postpartum Gown in Sage","Sage / Standard","2026-08-17","142","2"
"Amelia Labor & Postpartum Gown in Sage","Sage / Full Figure","2026-08-17","36","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Large","2026-08-17","70","7"
"Finley Romper in Emerald","Emerald / 9-12 Months","2026-08-17","82","0"
"Amelia Labor & Postpartum Gown in Sage","Sage / Petite","2026-08-17","69","0"
"Baby Swaddle Set: Periwinkle","Hat & Bow","2026-08-17","0","3"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","2XL","2026-08-17","71","3"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Standard","2026-08-17","5","13"
"Finley Romper in Midnight Blue","Midnight Blue / 3-6 Months","2026-08-17","37","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","2XL","2026-08-17","46","1"
"Amelia Labor & Postpartum Gown Lilac","Standard","2026-08-17","102","3"
"Finley Romper in Sage","Sage / 3-6 Months","2026-08-17","0","0"
"Lila Labor & Postpartum Gown in Sage","Sage / Standard","2026-08-17","9","14"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Full Figure","2026-08-17","76","1"
"TENS Unit for Labor","Default Title","2026-08-17","2653","186"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Slim Petite","2026-08-17","357","14"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Full Figure","2026-08-17","20","15"
"Finley Romper in Midnight Blue","Midnight Blue / 16-24 Months","2026-08-17","24","0"
"Robes in Sage","Laura Robe / Long","2026-08-17","128","7"
"Finley Romper in Periwinkle","Periwinkle / 9-12 Months","2026-08-17","20","0"
"Finley Romper in Vintage Floral","Vintage Floral / 12-18 Months","2026-08-17","9","0"
"TENS Unit for Labor Replacement Pads","Large","2026-08-17","179","10"
"Amelia Labor & Postpartum Gown in Sage","Sage / Curve","2026-08-17","19","2"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Full Figure","2026-08-17","80","1"
"Finley Romper in Midnight Blue","Midnight Blue / 9-12 Months","2026-08-17","31","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Large","2026-08-17","84","4"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Medium","2026-08-17","149","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Extra Large","2026-08-17","112","5"
"TENS Unit for Labor Replacement Pads","Both Sizes","2026-08-17","126","37"
"Robes in Midnight Blue","Laura Robe / Long","2026-08-17","59","3"
"Finley Romper in Dusty Rose","Dusty Rose / 9-12 Months","2026-08-17","19","0"
"Robes in Periwinkle","Laura Robe / Long","2026-08-17","128","9"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Extra Large","2026-08-17","124","4"
"Finley Romper in Plum","Plum / 3-6 Months","2026-08-17","-1","0"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Standard","2026-08-17","85","27"
"Robes in Plum","Mia Robe / Short","2026-08-17","78","0"
"Finley Romper in Vintage Floral","Vintage Floral / 9-12 Months","2026-08-17","21","0"
"Lila Labor & Postpartum Gown in Plum","Plum / Full Figure","2026-08-17","140","25"
"Lila Labor & Postpartum Gown in Black","Black / Slim Petite","2026-08-17","632","24"
"Robes in Dusty Rose","Mia Robe / Short","2026-08-17","36","1"
"Finley Romper in Periwinkle","Periwinkle / Newborn","2026-08-17","-2","0"
"Finley Romper in Black","Black / 3-6 Months","2026-08-17","111","1"
"Finley Romper in Midnight Blue","Midnight Blue / 12-16 Months","2026-08-17","20","0"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Curve","2026-08-17","40","2"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Small","2026-08-17","37","2"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Curve","2026-08-17","80","0"
"Robes in Dusty Rose","Laura Robe / Long","2026-08-17","40","4"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Full Figure","2026-08-17","51","7"
"Robes in Deep Teal","Mia Robe / Short","2026-08-17","68","5"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Standard","2026-08-17","37","2"
"Lila Labor & Postpartum Gown in Sage","Sage / Curve","2026-08-17","92","4"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Slim Petite","2026-08-17","91","10"
"Finley Romper in Deep Teal","Deep Teal / 16-24 Months","2026-08-17","63","0"
"Lila Labor & Postpartum Gown in Sage","Sage / Petite","2026-08-17","0","0"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Slim Petite","2026-08-17","4","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Small","2026-08-17","36","0"
"Finley Romper in Lilac","Lilac / 3-6 Months","2026-08-17","31","0"
"Baby Swaddle Set: Vintage Floral","Hat & Bow","2026-08-17","222","19"
"Baby Swaddle Set: Midnight Blue","Hat & Bow","2026-08-17","147","28"
"Finley Romper in Deep Teal","Deep Teal / Newborn","2026-08-17","61","11"
"Finley Romper in Dusty Rose","Dusty Rose / Newborn","2026-08-17","19","2"
"Finley Romper in Deep Teal","Deep Teal / 12-16 Months","2026-08-17","64","0"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Slim Petite","2026-08-17","56","1"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Standard","2026-08-17","74","1"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Petite","2026-08-17","4","0"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Full Figure","2026-08-17","42","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Medium","2026-08-17","35","1"
"Finley Romper in Black","Black / 12-18 Months","2026-08-17","40","0"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Standard","2026-08-17","408","74"
"Finley Romper in Deep Teal","Deep Teal / 6-9 Months","2026-08-17","16","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Large","2026-08-17","45","0"
"Lila Labor & Postpartum Gown in Plum","Plum / Curve","2026-08-17","29","8"
"Robes in Plum","Laura Robe / Long","2026-08-17","120","6"
"Baby Swaddle Set: Black","Hat & Bow","2026-08-17","129","6"
"Amelia Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Standard","2026-08-17","108","3"
"Amelia Labor & Postpartum Gown in Plum","Plum / Curve","2026-08-17","104","5"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Full Figure","2026-08-17","81","9"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Curve","2026-08-17","43","7"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Curve","2026-08-17","44","0"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Standard","2026-08-17","29","9"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Full Figure","2026-08-17","128","30"
"Amelia Labor & Postpartum Gown in Plum","Plum / Slim Petite","2026-08-17","28","5"
"Finley Romper in Dusty Rose","Dusty Rose / 6-9 Months","2026-08-17","31","0"
"Lila Labor & Postpartum Gown in Black","Black / Full Figure","2026-08-17","549","40"
"Finley Romper in Periwinkle","Periwinkle / 6-9 Months","2026-08-17","44","0"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Slim Petite","2026-08-17","66","2"
"Baby Swaddle Set: Dusty Rose","Hat & Bow","2026-08-17","223","31"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Small","2026-08-17","55","1"
"Robes in Black","Mia Robe / Short","2026-08-17","40","5"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Standard","2026-08-17","64","50"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Full Figure","2026-08-17","144","14"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Curve","2026-08-17","25","1"
"Finley Romper in Emerald","Emerald / 3-6 Months","2026-08-17","62","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Medium","2026-08-17","26","2"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","2XL","2026-08-17","111","0"
"Robes in Emerald","Mia Robe / Short","2026-08-17","172","1"
"Finley Romper in Lilac","Lilac / 6-9 Months","2026-08-17","18","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","2XL","2026-08-17","95","1"
"Lila Labor & Postpartum Gown in Plum","Plum / Standard","2026-08-17","46","63"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Curve","2026-08-17","68","1"
"Finley Romper in Midnight Blue","Midnight Blue / Newborn","2026-08-17","24","1"
"Finley Romper in Vintage Floral","Vintage Floral / 3-6 Months","2026-08-17","3","2"
"Finley Romper in Deep Teal","Deep Teal / 3-6 Months","2026-08-17","5","2"
"Amelia Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Petite","2026-08-17","119","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Large","2026-08-17","86","1"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Curve","2026-08-17","-1","1"
"Robes in Periwinkle","Mia Robe / Short","2026-08-17","187","2"
"Amelia Labor & Postpartum Gown in Plum","Plum / Standard","2026-08-17","45","16"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Large","2026-08-17","173","5"
"Finley Romper in Lilac","Lilac / Newborn","2026-08-17","17","0"
"TENS Unit for Labor Replacement Pads","Small","2026-08-17","194","4"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Curve","2026-08-17","180","13"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","2XL","2026-08-17","105","3"
"Baby Swaddle Set: Plum","Hat & Bow","2026-08-17","340","38"
"Amelia Labor & Postpartum Gown in Black","Black / Slim Petite","2026-08-17","143","2"
"Robes in Lilac","Mia Robe / Short","2026-08-17","128","2"
"Finley Romper in Emerald","Emerald / 6-9 Months","2026-08-17","17","0"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Standard","2026-08-17","23","4"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Small","2026-08-17","69","0"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Petite","2026-08-17","57","2"
"Robes in Midnight Blue","Mia Robe / Short","2026-08-17","104","1"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Standard","2026-08-17","157","98"
"Finley Romper in Deep Teal","Deep Teal / 9-12 Months","2026-08-17","64","0"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Slim Petite","2026-08-17","2","17"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Standard","2026-08-17","21","6"
"Finley Romper in Midnight Blue","Midnight Blue / 6-9 Months","2026-08-17","20","0"
"Amelia Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Curve","2026-08-17","128","0"
"Finley Romper in Black","Black / 9-12 Months","2026-08-17","60","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Extra Large","2026-08-17","40","1"
"Baby Swaddle Set: Emerald","Hat & Bow","2026-08-17","35","17"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Small","2026-08-17","34","0"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Standard","2026-08-17","3","0"
"Finley Romper in Black","Black / Newborn","2026-08-17","56","2"
"Finley Romper in Dusty Rose","Dusty Rose / 3-6 Months","2026-08-17","99","0"
"Finley Romper in Black","Black / 6-9 Months","2026-08-17","3","0"
"Finley Romper in Emerald","Emerald / Newborn","2026-08-17","-6","0"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Full Figure","2026-08-17","38","2"
"Amelia Labor & Postpartum Gown in Black","Black / Standard","2026-08-17","269","10"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Slim Petite","2026-08-17","79","11"
"Finley Romper in Black","Black / 18-24 Months","2026-08-17","83","0"
"Amelia Labor & Postpartum Gown Lilac","Curve","2026-08-17","50","1"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Full Figure","2026-08-17","5","4"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Petite","2026-08-17","62","1"
"Lila Labor & Postpartum Gown in Black","Black / Standard","2026-08-17","230","116"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Slim Petite","2026-08-17","369","13"
"Amelia Labor & Postpartum Gown Lilac","Slim Petite","2026-08-17","40","0"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Slim Petite","2026-08-17","25","2"
"Robes in Black","Laura Robe / Long","2026-08-17","190","5"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Curve","2026-08-17","28","7"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Standard","2026-08-17","72","3"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Full Figure","2026-08-17","36","2"
"Lila Labor & Postpartum Gown in Sage","Sage / Slim Petite","2026-08-17","31","10"
"Finley Romper in Plum","Plum / 6-9 Months","2026-08-17","111","1"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Standard","2026-08-17","47","5"
"Baby Swaddle Set: Sage","Hat & Bow","2026-08-17","210","24"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Medium","2026-08-17","131","2"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Slim Petite","2026-08-17","52","27"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Extra Large","2026-08-17","37","2"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Extra Large","2026-08-17","114","6"
"Finley Romper in Vintage Floral","Vintage Floral / 18-24 Months","2026-08-17","14","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Medium","2026-08-17","10","4"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-08-17","136","5"
